"Data Source","World Development Indicators",

"Last Updated Date","2026-02-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Denmark","DNK","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.35643196","15.11594772","14.72838497","14.55719471","14.87114048","14.70920753","14.52642918","14.56182575","14.11779785","13.6846056","13.7077713","13.89782429","13.51348305","13.34752655","13.33925629","13.45859432","13.52142334","13.69360352","13.82407379","13.79444408","13.37706089","13.30354118","13.18761063","13.97692299","13.86858845","",
"Dominican Republic","DOM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.32014465","54.50362015","53.45066452","61.65138245","62.25312042","53.8765564","54.74832535","46.18055725","41.57860947","38.9356842","36.44626999","35.27978134","33.39813995","32.20879364","31.0536499","29.99302864","29.47797585","28.93177795","28.47889519","27.33348846","24.63149643","23.31136513","25.02239418","25.05566978","","",
"Algeria","DZA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.7945137","21.66852379","22.52488327","21.14863777","26.09432602","28.09361267","29.12135887","28.08858109","26.1469593","27.44950676","28.88244247","27.87346649","27.21595383","29.27841759","28.56359291","30.19287682","32.89492798","33.93701172","33.76395798","37.92313004","39.6432457","40.50164032","50.13016129","45.00216675","","",
"East Asia & Pacific (excluding high income)","EAP","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.7732007986956","58.6017661790696","57.8393760642278","55.9784815110912","54.492118833435","54.4749860678707","52.3298424284503","48.3838785850875","45.6306143799968","42.6288717815629","41.2997596837741","40.706217004389","39.7438653826194","38.5962000284024","36.7703410162308","35.4262162919185","35.9573655323285","36.0212632743286","35.7265129868733","35.1938974947957","34.5647352459219","33.7773515252202","31.7120489269289","32.2438899635445","","",
"Early-demographic dividend","EAR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.5575797530811","44.1455223858499","45.7410106663272","44.5026735711188","43.6159398065292","44.7067426050319","43.7754200984595","43.1937293654168","41.620853760581","39.840261480144","40.1680488595665","38.7791962475994","38.1532665164286","38.2923762420231","37.1589866193106","37.2911667639214","37.0429570003929","33.9933958715405","35.2870693635047","34.8997493525907","33.1520873202344","32.589953998227","34.0169623588985","33.9285654184267","","",
"East Asia & Pacific","EAS","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.4787270657523","24.5540969779561","25.327784283241","26.0802392646368","25.7360685959714","26.1407288182784","27.2826579764671","26.524283357389","26.288651225642","25.3756836123432","25.0135622313869","23.985107879915","24.3681352352526","25.5288495262984","25.4163852676433","25.7161840752841","25.4345394811673","25.8535923640492","26.2679931713028","25.9233642725437","25.255124120017","24.7467402767196","24.6948045868272","26.0036008339366","","",
"Europe & Central Asia (excluding high income)","ECA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.8729164893151","33.0980217463294","30.3898501132925","28.7871062538271","30.1212999771909","31.6998826409155","31.3033009952165","31.020819193513","28.9648759562323","26.080593293375","28.7622082178159","30.0544836148405","30.3987569734061","31.8717855406166","31.6384074879543","32.1694744515288","31.6588863488144","32.8262524980638","34.3878791951938","34.5584524771406","33.0304265508963","33.2833002273295","34.9997340147745","32.6117644315842","","",
"Europe & Central Asia","ECS","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.2294179391079","17.0400901052316","16.8356366592564","16.6687339499302","16.851850091427","16.6497961327074","16.8138599972308","17.1758276997388","17.1884242872528","16.6839729121038","17.1983127154705","17.4561528879972","17.8057312153676","17.9271078680533","17.8711285251637","17.8082009563124","17.5053703417755","17.8253133454851","17.6776540292444","17.6498105172959","15.6017352931877","16.0471744462783","16.3193518550822","16.4975325061782","","",
"Ecuador","ECU","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.93119049","59.58704376","61.42541122","61.05063629","59.90333176","61.82291794","59.98601532","53.10565567","52.45033646","49.70558929","45.26017761","44.4420433","40.9601059","35.9758606","30.95761299","33.77854156","30.00954247","29.96397209","28.78895378","29.0748024","30.15482903","29.42862129","30.66458321","30.88848877","","",
"Egypt, Arab Rep.","EGY","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.48934937","63.8256073","63.76679611","65.40507507","64.55256653","64.58325958","60.41719818","60.32749176","61.82380295","60.43681335","62.62810135","60.49510574","60.88405991","57.93513489","55.12137222","58.8299675","58.99694824","56.39825058","62.61043167","62.50646591","59.31352997","54.90198135","53.72835159","57.19506836","","",
"Euro area","EMU","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3273048372754","15.0623428414009","15.0522595804947","15.183157231932","15.5163314596917","15.387012123587","15.7632715256188","15.7141682011857","15.8094321402108","15.4102506563161","15.774799943008","16.0130358785583","16.2057459218646","15.8906949047307","16.0277890390845","16.0176942638073","15.6618269661305","15.8324691038349","15.7840217875468","15.7227943595393","14.3260305345033","14.5066172446678","14.4005758906707","14.6737027354233","12.8177380002743","",
"Eritrea","ERI","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.76799011","55.92797852","46.02165222","38.93305588","35.13972092","35.23891449","34.4565239","44.09306335","32.59598923","45.82185745","48.65536499","36.47444534","52.55269241","48.77279282","50.96209717","42.90429688","59.00007248","46.97372055","50.77529526","46.44067764","48.5570488","49.67214584","54.29415512","48.44565201","","",
"Spain","ESP","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.32431793","24.85228729","24.59955215","23.14738274","22.94536972","22.62937355","22.04916763","21.9079361","21.78303528","20.15493011","21.3734436","21.66048431","23.17375565","24.2397728","24.65292358","23.8731041","21.95563507","24.08994675","24.14520836","23.84757805","21.66228485","21.30355072","21.02750587","20.85539818","","",
"Estonia","EST","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.33896255","19.24532318","20.55887222","21.09503937","22.94197273","23.02486992","23.61424637","22.9715786","21.39286995","21.22938728","22.81398773","22.52681351","22.5406723","23.60540962","23.5221653","23.71892166","23.73811913","24.80668068","24.5131073","23.92458153","21.42827797","22.15488243","23.14229393","22.09991646","21.38176537","",
"Ethiopia","ETH","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.95730209","34.55398178","37.46262741","34.4589386","34.86631393","31.3402977","38.7753334","36.99623489","38.47733307","41.54084778","42.29021072","46.53789139","42.16745377","42.40406799","38.47408676","36.74348068","35.43159103","34.40161896","35.49158096","37.81941223","33.07913589","37.00746155","44.59624481","46.26859283","","",
"European Union","EUU","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.6106387836541","15.4736969640489","15.3903010260985","15.4687929892571","15.8585262142332","15.7318524827424","16.0755778280654","16.0495977103082","16.146525110833","15.7432762447247","16.0686419104976","16.259950136851","16.4440265218629","16.1201985356416","16.2264904656793","16.2422669156442","15.9075053664934","16.0534803485449","15.9457868908106","15.8803400758917","14.5298478783713","14.7293426550556","14.6459841267943","14.8758607248602","13.0435708175098","",
"Fragile and conflict affected situations","FCS","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.0011022069556","53.3797473264145","53.368269531743","56.3256453131133","51.8189066830989","51.2581480806188","52.7671119347194","51.9076520754147","51.8113341000059","51.2827918996371","52.7689608780109","53.2597683029145","54.2142571724641","54.8798960639626","55.9976992348454","59.0404818265102","55.0234659598541","56.7894964385895","53.2121707305512","51.7641545540688","52.3552873679875","51.7289851763467","53.9292425241974","51.3472520629375","","",
"Finland","FIN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.62706375","21.2191143","20.74457169","20.33722687","19.85958481","19.57610703","18.81658745","18.99827766","18.57298851","18.31736946","18.80395508","18.1520462","17.46195984","17.79447365","17.63744736","18.62889671","19.27291298","19.04597092","18.43068314","17.42399406","16.46622276","16.66294861","16.0982132","14.09493542","","",
"Fiji","FJI","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.83726692","13.17821217","12.31893635","12.85472965","12.95536804","12.08774853","14.34637165","15.58711243","16.50561142","24.58940125","22.37072182","25.31678581","24.78924751","22.54663658","19.89637375","21.02604485","20.63828468","15.59424877","18.00298119","19.14904594","22.8302269","24.70991325","7.99897051","8.31420898","","",
"France","FRA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.27349663","7.33573961","7.13796902","7.37661886","7.24623203","7.36894655","9.35880566","9.5284071","10.02973175","10.16679668","11.44470692","11.45023441","11.32722759","10.17825317","11.10480595","10.9781208","10.71399021","10.63998699","10.44571686","10.31887913","9.42379379","9.1691618","9.24756908","9.26032639","9.22742558","",
"Faroe Islands","FRO","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.81945467","4.81115913","5.41147709","4.89492893","4.35005236","3.20276237","5.03086138","4.46636295","4.09926939","3.7497375","3.23353171","3.02521944","2.88498712","2.72659135","2.62560034","2.62721825","2.39560294","2.55388117","2.68596697","2.69489312","2.66777468","2.80982423","2.62664223","2.58105636","","",
"Gabon","GAB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.15802383","50.82285309","54.13715363","50.12831497","50.283741","51.96595001","51.14390182","49.50004196","52.7103653","50.07691956","25.50564766","27.73152733","28.00476265","28.59301949","28.12980843","25.90465927","22.55089378","25.15639114","23.11415291","23.08802223","20.37174034","21.56609344","17.91626358","17.27153969","","",
"United Kingdom","GBR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.21689606","18.0472641","17.38844872","16.15265846","14.69727612","13.43031788","12.35013199","14.42544079","13.48400593","12.39581871","13.17372036","13.34486294","14.16525364","15.75939178","15.74380684","15.86555099","15.67987061","15.82855606","16.17838669","16.03681946","12.40982437","13.02287769","14.38128662","14.6293354","14.55540943","",
"Georgia","GEO","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.98433685","76.43830109","77.12854767","79.20792389","79.43696594","79.585495","77.264328","75.67359161","66.54589081","68.90898895","72.06796265","75.05395508","72.53357697","69.30553436","67.0378952","62.316185","60.7001152","62.44371033","58.10008621","56.99837112","54.57889175","51.89904404","57.18254471","58.75926208","","",
"Ghana","GHA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.01316071","33.57912827","31.97357178","36.00989151","32.44798279","23.53275681","35.20372391","39.57984543","41.08115387","34.93130875","34.30179977","32.997612","36.88100052","38.87570953","45.05064011","35.80306244","37.82372665","22.65083694","33.48161697","28.97685051","23.7503624","26.49847794","25.03213501","26.67723274","","",
"Gibraltar","GIB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.37310028","63.41352081","59.40449905","62.54089355","69.50691223","70.15050507","70.81015015","71.8759079","70.94914246","72.49655914","69.29233551","59.98564529","62.39929199","61.90120697","58.35924911","49.35240555","49.76166534","64.59755707","67.11582947","59.2154274","57.17256165","53.46712875","54.10121155","54.41574097","","",
"Gambia, The","GMB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.68005371","13.38883114","13.14789391","11.72712517","9.84813023","11.5070982","13.04498196","15.06811333","16.43968582","17.00421715","18.03235817","19.22835922","19.44659042","20.90031433","26.8266964","23.41558647","30.49933815","26.66901207","20.18510818","20.29882431","24.85817719","27.61476898","29.43828392","33.7826767","","",
"Guinea-Bissau","GNB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.70569992","63.45769119","57.38740921","57.53927612","53.89317322","53.00734711","51.37468338","48.07785797","47.6511116","53.01400757","48.0497551","35.82422256","58.73207855","64.34107971","55.38848114","66.92208862","64.58337402","68.41368103","66.98523712","69.62321472","56.64048386","61.00919724","66.26608276","61.5587883","","",
"Equatorial Guinea","GNQ","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.16977692","54.32563782","82.37944031","75.86091614","73.29941559","67.66029358","61.22793961","59.30880737","55.93690872","52.77891159","58.06176376","56.72514343","53.35046387","63.21975708","63.92143631","68.14749908","69.09034729","70.59727478","70.09912109","73.77350616","70.5683136","64.89374542","66.71870422","65.98317719","","",
"Greece","GRC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.2721138","34.7783165","37.3801918","37.89956284","38.96111298","36.87524414","36.04510498","34.22337723","32.20823669","29.50299263","28.25885201","31.15849113","30.44894409","33.73947525","37.19953156","36.03439331","34.30815125","34.99521637","36.0800705","33.64273453","33.44511032","33.31882477","33.53891373","34.30307007","","",
"Grenada","GRD","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.30252838","56.11627197","50.98685074","53.70714188","47.22589493","48.5816803","52.81490326","55.36963272","55.20097733","54.57839584","56.57120514","54.27904892","54.76435089","55.12482071","51.89144897","53.97851944","55.74351883","55.11002731","54.91054916","54.42095566","52.2040329","51.50666809","54.11858749","48.48131943","","",
"Greenland","GRL","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.98999405","62.31534195","62.11330032","61.62329483","60.03531647","62.47688293","61.51553345","61.62370682","59.04833603","56.9231987","58.94914246","58.87919998","58.3199234","54.61948013","55.55548096","55.72278976","56.06058884","54.1341095","57.50035858","55.9891777","56.29158783","58.44465637","60.21094131","57.18184662","","",
"Guam","GUM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.24978256","42.25862503","40.30484009","38.46101379","37.145298","35.11706161","35.29148102","32.98963165","35.32624817","32.84931946","34.74687195","34.81385803","38.89627838","37.95722198","35.95363998","33.71472549","29.93546677","28.84054756","33.73039627","35.02374649","22.53687859","27.68821144","25.17513847","26.32743073","","",
"High income","HIC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.2980013414253","15.8155048199289","15.7149660562818","15.7609958993227","15.7377708963004","15.5604131204575","15.579200870743","15.6126805565164","15.5395504766773","14.92408017636","14.9572898280741","14.8867139266428","14.9210889836886","14.9345702491496","14.7690965651103","14.4455510031428","14.2418795085645","14.2031412646514","14.204892820089","14.0058150139119","12.48295724052","12.9799791318928","13.2292042515971","13.3542160687789","","",
"Hong Kong SAR, China","HKG","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.94881821","52.52028275","51.85142517","48.32307053","50.05726242","49.06471634","49.86248779","49.79936981","51.41562271","44.90908813","46.26252747","45.79560852","49.86003494","49.25833893","48.68778229","50.66353989","49.7650795","49.70353317","52.14417267","52.32635117","50.04225922","51.70560074","52.33385086","53.06166458","","",
"Heavily indebted poor countries (HIPC)","HPC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.1844473150083","51.7904099987056","52.8362707932406","52.0621022740594","51.1163284747284","47.9150375229781","47.9435224696477","48.9408439455329","48.5871738448591","44.9575079490474","44.8186528300949","43.862446547643","43.0212647058803","44.7069550764972","43.3193007481367","44.2222951743778","43.3427098169426","41.7340843795871","40.6738115116855","40.2090107589203","38.6909297473199","38.6921225671373","39.9649833929428","40.0594927347832","","",
"Croatia","HRV","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.86125183","14.38989353","18.63236427","16.64276314","18.12159729","13.39059639","13.31465816","12.39423656","14.51390839","13.74662781","13.95677757","12.05227661","11.47270298","8.83226299","11.27570152","10.94543266","10.97408199","10.96659565","11.38725376","11.46475887","10.44882107","9.39887428","9.1891737","9.37740326","","",
"Haiti","HTI","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.37343597","45.20530319","48.17779922","48.05616379","46.48625946","46.01602173","43.06276703","40.12002563","38.57956314","39.27423859","33.30967331","26.08627892","28.43981743","36.24164581","31.0153141","33.96487808","35.29019165","45.40202332","38.85435486","39.03829193","41.99921036","45.45271301","51.71757889","52.40410995","","",
"Hungary","HUN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.32668304","28.81419945","27.51259041","26.35519791","25.83203506","25.76445389","25.01134109","26.2612381","26.34925461","26.23458099","27.41594887","28.21635818","29.37169647","28.36042023","28.33863068","27.48835373","27.68942833","27.24947357","26.78894615","27.78665924","26.14737511","24.64035225","24.01359367","23.05996895","","",
"IBRD only","IBD","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.4786973518799","45.1570210762991","45.6682503303842","44.5631927849676","43.6568534995547","43.3823307238854","41.8858504168729","40.05594041737","38.1173825259346","37.3394935876202","36.5837908509213","36.0763695641585","36.0855450746098","35.8131662865172","35.0134255056136","34.5413708175226","34.6440930612816","33.6280249262024","33.8682706498317","33.6282048824712","32.4376361800421","32.2713245514096","31.313038781253","31.413270833781","","",
"IDA & IBRD total","IBT","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.0972740606515","45.6507514604168","46.1638752355278","45.4059009267233","44.3996343888494","44.1264434442961","42.8599170182591","41.1276684132643","39.2721280298005","38.4033015345739","37.6690201672459","37.0887776865737","37.0434517679093","36.8303153447456","36.0970781345466","35.7611686940653","35.8187998862881","34.7250107628925","34.8866512946357","34.563209235899","33.4340017606807","33.2425522043364","32.3474393568652","32.3271344001104","","",
"IDA total","IDA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.4820756661179","54.1718669309034","53.9558114776891","57.2773275716348","55.0128931272319","54.781237125041","56.303769055052","56.6923411618683","56.9554925297379","54.9663913509526","55.2411259110255","54.560788523496","53.7971351313459","54.187852831115","53.9617924974686","55.19616026284","54.859842478909","54.1714890114555","53.3553508746218","51.9736059794297","51.4131147523133","50.6222832819115","52.5725436984418","51.7496000374711","","",
"IDA blend","IDB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.9548995589793","57.8020843097996","56.8756752960194","64.5573719080261","60.6728833908429","62.3479885058056","65.4818464799524","64.6394342953888","64.5278861911159","63.3615523461949","62.9874517762561","62.3050126706976","59.8341578781917","59.520327089483","58.8368257066396","58.798785481384","58.8409185172576","58.4202587064975","55.6297528344474","54.5743968675096","54.784578165431","55.4289546068321","56.306568937065","54.3374752804215","","",
"Indonesia","IDN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.19502258","40.49210739","46.37796402","46.01685333","45.9106369","55.3282814","53.37503815","49.54561996","49.36756516","49.22135544","60.58386612","56.22341919","53.61792374","50.89988327","45.24729156","42.71576691","38.12414932","36.17775345","35.23954773","34.55001068","31.19621658","27.1673317","32.9629097","31.0836544","","",
"IDA only","IDX","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.8839558436266","51.5217699326521","51.991830260657","51.1102740647514","50.3513944498548","48.3337436721001","48.2224777209099","50.1315729083844","50.9240560789967","48.9528096391504","49.2473716469327","48.586698067055","48.7658401039569","49.7410579451594","49.8235795318445","52.3238460600474","51.8852886084433","51.1490810672778","51.85167658593","50.2181949310889","49.1513835337662","47.2278317153026","49.7181159849247","50.0334138191938","","",
"Isle of Man","IMN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.70202637","74.1062088","73.3739624","73.42475128","72.48267365","73.14936829","72.25708008","70.81672668","69.14794159","66.75775146","65.18476868","62.22489929","63.00013733","69.07303619","67.01399994","64.66441345","63.20619965","55.11247635","53.22994614","52.00421143","49.51094055","45.10914612","44.54133987","43.88510513","","",
"Not classified","INX","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.11708832","10.64706802","10.46707439","13.14827919","12.21867085","13.55300426","13.92956161","11.57123661","11.86308861","12.70052719","13.79563713","13.58319378","13.32511616","13.7602396","13.98668671","13.51100063","13.47187138","13.108531","12.65782166","12.65658474","11.43556595","11.52564526","11.55095387","11.29947281","10.60706902","",
"Iran, Islamic Rep.","IRN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.60016251","59.23665619","54.74597549","54.06885147","56.55964279","56.094944","51.68798828","53.21485901","55.47851181","56.02760696","59.39722061","57.52153397","54.96147537","47.86219025","40.10943604","38.95087051","36.55317688","32.80345154","39.99976349","39.13536072","37.40495682","41.70082092","41.58701706","43.14528656","","",
"Iraq","IRQ","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.54956436","28.61632156","29.04392815","32.58729172","29.54823112","21.31552696","22.36846352","26.03185081","25.02887917","61.66325378","58.57234192","62.02973557","76.19068909","44.25166702","58.04656601","50.39333344","50.09696198","54.66120911","49.908741","53.0931778","53.9823761","","",
"Iceland","ISL","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.01660347","18.08239555","17.30354309","17.38764763","17.70444489","17.58861542","16.94632339","16.47036171","16.27143288","16.8747921","18.66119576","18.38645554","18.45556641","18.14305305","17.84677696","17.50760269","16.74673653","16.32500076","15.82414627","15.4256382","14.87056255","14.54324341","13.67356491","14.68500805","14.87985802","",
